Date,Category,Amount,Payment Method,Month,Month Name,Day,Weekday
2021-07-01,Food,280.27,CASH,7,July,1,Thursday
2021-07-01,Food,492.43,UPI,7,July,1,Thursday
2021-07-01,Food,506.88,CARD,7,July,1,Thursday
2021-07-01,Food,686.65,CASH,7,July,1,Thursday
2021-07-01,Food,433.37,CARD,7,July,1,Thursday
2021-07-01,Food,181.78,UPI,7,July,1,Thursday
2021-07-01,Food,196.64,CARD,7,July,1,Thursday
2021-07-01,Food,578.5,UPI,7,July,1,Thursday
2021-07-01,Food,700.07,UPI,7,July,1,Thursday
2021-07-01,Food,248.81,UPI,7,July,1,Thursday
2021-07-01,Food,700.31,CASH,7,July,1,Thursday
2021-07-01,Food,565.74,CARD,7,July,1,Thursday
2021-07-01,Food,653.17,CARD,7,July,1,Thursday
2021-07-01,Food,197.68,CASH,7,July,1,Thursday
2021-07-01,Food,778.01,CARD,7,July,1,Thursday
2021-07-01,Food,367.97,CARD,7,July,1,Thursday
2021-07-01,Food,324.48,UPI,7,July,1,Thursday
2021-07-01,Food,519.73,CASH,7,July,1,Thursday
2021-07-01,Food,865.07,CASH,7,July,1,Thursday
2021-07-01,Food,355.75,CASH,7,July,1,Thursday
2021-07-01,Food,951.93,CASH,7,July,1,Thursday
2021-07-01,Food,851.38,CASH,7,July,1,Thursday
2021-07-01,Food,674.53,CASH,7,July,1,Thursday
2021-07-01,Food,479.56,CARD,7,July,1,Thursday
2021-07-01,Food,1122.45,CASH,7,July,1,Thursday
2021-07-01,Food,874.88,CARD,7,July,1,Thursday
2021-07-01,Food,581.74,CASH,7,July,1,Thursday
2021-07-01,Food,612.94,CARD,7,July,1,Thursday
2021-07-01,Food,1072.65,CARD,7,July,1,Thursday
2021-07-01,Food,165.75,UPI,7,July,1,Thursday
2021-07-01,Food,413.42,CASH,7,July,1,Thursday
2021-07-01,Food,191.63,CARD,7,July,1,Thursday
2021-07-01,Food,371.59,CASH,7,July,1,Thursday
2021-07-01,Food,607.18,CASH,7,July,1,Thursday
2021-07-01,Food,720.94,UPI,7,July,1,Thursday
2021-07-01,Food,339.82,CARD,7,July,1,Thursday
2021-07-01,Food,269.66,UPI,7,July,1,Thursday
2021-07-01,Food,315.84,CARD,7,July,1,Thursday
2021-07-01,Food,952.22,CASH,7,July,1,Thursday
2021-07-01,Food,215.59,UPI,7,July,1,Thursday
2021-07-01,Food,726.5,CARD,7,July,1,Thursday
2021-07-01,Food,646.55,UPI,7,July,1,Thursday
2021-07-01,Food,551.13,CASH,7,July,1,Thursday
2021-07-01,Food,377.75,CASH,7,July,1,Thursday
2021-07-01,Food,878.6,UPI,7,July,1,Thursday
2021-07-01,Food,205.53,CARD,7,July,1,Thursday
2021-07-01,Food,236.49,UPI,7,July,1,Thursday
2021-07-01,Food,575.12,CASH,7,July,1,Thursday
2021-07-01,Food,502.84,CARD,7,July,1,Thursday
2021-07-01,Food,575.51,CASH,7,July,1,Thursday
2021-07-01,Food,928.47,CASH,7,July,1,Thursday
2021-07-01,Food,769.89,CARD,7,July,1,Thursday
2021-07-01,Food,330.81,CASH,7,July,1,Thursday
2021-07-01,Food,142.18,CARD,7,July,1,Thursday
2021-07-01,Food,281.82,CARD,7,July,1,Thursday
2021-07-01,Food,187.53,CASH,7,July,1,Thursday
2021-07-01,Food,493.32,CASH,7,July,1,Thursday
2021-07-01,Food,375.25,UPI,7,July,1,Thursday
2021-07-01,Food,302.18,CARD,7,July,1,Thursday
2021-07-01,Food,697.28,CASH,7,July,1,Thursday
2021-07-01,Food,635.93,UPI,7,July,1,Thursday
2021-07-01,Food,576.38,CASH,7,July,1,Thursday
2021-07-01,Food,725.89,CARD,7,July,1,Thursday
2021-07-01,Food,322.21,CARD,7,July,1,Thursday
2021-07-01,Food,268.36,CASH,7,July,1,Thursday
2021-07-01,Food,499.06,CASH,7,July,1,Thursday
2021-07-01,Food,321.09,CARD,7,July,1,Thursday
2021-08-01,Food,531.89,CARD,8,August,1,Sunday
2021-08-01,Food,192.0,CARD,8,August,1,Sunday
2021-08-01,Food,614.47,UPI,8,August,1,Sunday
2021-08-01,Food,410.75,CARD,8,August,1,Sunday
2021-08-01,Food,409.86,UPI,8,August,1,Sunday
2021-08-01,Food,607.07,CARD,8,August,1,Sunday
2021-08-01,Food,851.61,CARD,8,August,1,Sunday
2021-08-01,Food,509.92,CASH,8,August,1,Sunday
2021-08-01,Food,430.6,UPI,8,August,1,Sunday
2021-08-01,Food,165.52,CARD,8,August,1,Sunday
2021-08-01,Food,174.05,CARD,8,August,1,Sunday
2021-08-01,Food,561.21,CASH,8,August,1,Sunday
2021-08-01,Food,347.86,CARD,8,August,1,Sunday
2021-08-01,Food,500.16,CARD,8,August,1,Sunday
2021-08-01,Food,548.08,CARD,8,August,1,Sunday
2021-08-01,Food,737.26,UPI,8,August,1,Sunday
2021-08-01,Food,875.22,CASH,8,August,1,Sunday
2021-08-01,Food,151.25,CARD,8,August,1,Sunday
2021-08-01,Food,692.64,CARD,8,August,1,Sunday
2021-08-01,Food,591.86,CARD,8,August,1,Sunday
2021-08-01,Food,356.28,CARD,8,August,1,Sunday
2021-08-01,Food,219.8,CASH,8,August,1,Sunday
2021-08-01,Food,368.15,UPI,8,August,1,Sunday
2021-08-01,Food,525.14,CARD,8,August,1,Sunday
2021-08-01,Food,207.31,CASH,8,August,1,Sunday
2021-08-01,Food,879.56,UPI,8,August,1,Sunday
2021-08-01,Food,123.48,CARD,8,August,1,Sunday
2021-08-01,Food,277.82,UPI,8,August,1,Sunday
2021-08-01,Food,462.73,CARD,8,August,1,Sunday
2021-08-01,Food,433.71,UPI,8,August,1,Sunday
2021-08-01,Food,996.27,CARD,8,August,1,Sunday
2021-08-01,Food,381.48,UPI,8,August,1,Sunday
2021-08-01,Food,472.97,CASH,8,August,1,Sunday
2021-08-01,Food,782.53,UPI,8,August,1,Sunday
2021-08-01,Food,642.81,UPI,8,August,1,Sunday
2021-08-01,Food,991.67,CASH,8,August,1,Sunday
2021-08-01,Food,514.23,CASH,8,August,1,Sunday
2021-08-01,Food,734.61,UPI,8,August,1,Sunday
2021-08-01,Food,271.83,UPI,8,August,1,Sunday
2021-08-01,Food,284.74,CASH,8,August,1,Sunday
2021-08-01,Food,266.7,CARD,8,August,1,Sunday
2021-08-01,Food,532.59,CASH,8,August,1,Sunday
2021-08-01,Food,943.22,CASH,8,August,1,Sunday
2021-08-01,Food,393.93,CARD,8,August,1,Sunday
2021-08-01,Food,666.31,UPI,8,August,1,Sunday
2021-08-01,Food,829.13,CARD,8,August,1,Sunday
2021-08-01,Food,233.7,CASH,8,August,1,Sunday
2021-08-01,Food,465.23,UPI,8,August,1,Sunday
2021-08-01,Food,357.72,UPI,8,August,1,Sunday
2021-08-01,Food,1054.72,CASH,8,August,1,Sunday
2021-08-01,Food,245.52,CASH,8,August,1,Sunday
2021-08-01,Food,344.2,UPI,8,August,1,Sunday
2021-08-01,Food,207.84,CASH,8,August,1,Sunday
2021-08-01,Food,552.83,UPI,8,August,1,Sunday
2021-08-01,Food,709.3,CASH,8,August,1,Sunday
2021-08-01,Food,425.98,CASH,8,August,1,Sunday
2021-08-01,Food,502.7,CASH,8,August,1,Sunday
2021-08-01,Food,491.45,CASH,8,August,1,Sunday
2021-08-01,Food,718.52,CASH,8,August,1,Sunday
2021-08-01,Food,646.05,CARD,8,August,1,Sunday
2021-08-01,Food,367.1,UPI,8,August,1,Sunday
2021-08-01,Food,792.25,CASH,8,August,1,Sunday
2021-08-01,Food,608.44,UPI,8,August,1,Sunday
2021-08-01,Food,386.49,UPI,8,August,1,Sunday
2021-08-01,Food,497.06,CASH,8,August,1,Sunday
2021-08-01,Food,206.57,CASH,8,August,1,Sunday
2021-08-01,Food,658.74,UPI,8,August,1,Sunday
2021-08-01,Food,407.38,UPI,8,August,1,Sunday
2021-08-01,Food,354.51,CARD,8,August,1,Sunday
2021-08-01,Food,1183.08,UPI,8,August,1,Sunday
2021-08-01,Food,693.79,CARD,8,August,1,Sunday
2021-08-01,Food,176.9,CARD,8,August,1,Sunday
2021-08-01,Food,423.24,UPI,8,August,1,Sunday
2021-08-01,Food,534.63,CASH,8,August,1,Sunday
2021-08-01,Food,155.71,CARD,8,August,1,Sunday
2021-08-01,Food,236.16,CARD,8,August,1,Sunday
2021-08-01,Food,692.76,CASH,8,August,1,Sunday
2021-08-01,Food,617.43,CARD,8,August,1,Sunday
2021-09-01,Food,263.25,CARD,9,September,1,Wednesday
2021-09-01,Food,322.9,CASH,9,September,1,Wednesday
2021-09-01,Food,824.55,CASH,9,September,1,Wednesday
2021-09-01,Food,426.51,CASH,9,September,1,Wednesday
2021-09-01,Food,249.98,CARD,9,September,1,Wednesday
2021-09-01,Food,200.69,CASH,9,September,1,Wednesday
2021-09-01,Food,163.41,CASH,9,September,1,Wednesday
2021-09-01,Food,205.67,CARD,9,September,1,Wednesday
2021-09-01,Food,969.37,CASH,9,September,1,Wednesday
2021-09-01,Food,367.59,CARD,9,September,1,Wednesday
2021-09-01,Food,398.98,CASH,9,September,1,Wednesday
2021-09-01,Food,384.96,CASH,9,September,1,Wednesday
2021-09-01,Food,493.81,UPI,9,September,1,Wednesday
2021-09-01,Food,488.99,CARD,9,September,1,Wednesday
2021-09-01,Food,147.45,CARD,9,September,1,Wednesday
2021-09-01,Food,531.87,CASH,9,September,1,Wednesday
2021-09-01,Food,397.12,CARD,9,September,1,Wednesday
2021-09-01,Food,381.56,CASH,9,September,1,Wednesday
2021-09-01,Food,245.94,CARD,9,September,1,Wednesday
2021-09-01,Food,145.01,CASH,9,September,1,Wednesday
2021-09-01,Food,726.8,CARD,9,September,1,Wednesday
2021-09-01,Food,641.47,CARD,9,September,1,Wednesday
2021-09-01,Food,729.42,UPI,9,September,1,Wednesday
2021-09-01,Food,724.64,CASH,9,September,1,Wednesday
2021-09-01,Food,175.64,CASH,9,September,1,Wednesday
2021-09-01,Food,344.57,CASH,9,September,1,Wednesday
2021-09-01,Food,565.4,CASH,9,September,1,Wednesday
2021-09-01,Food,570.86,UPI,9,September,1,Wednesday
2021-09-01,Food,513.77,UPI,9,September,1,Wednesday
2021-09-01,Food,384.42,CASH,9,September,1,Wednesday
2021-09-01,Food,1091.56,UPI,9,September,1,Wednesday
2021-09-01,Food,631.86,UPI,9,September,1,Wednesday
2021-09-01,Food,661.04,CARD,9,September,1,Wednesday
2021-09-01,Food,638.85,UPI,9,September,1,Wednesday
2021-09-01,Food,239.44,CASH,9,September,1,Wednesday
2021-09-01,Food,396.07,UPI,9,September,1,Wednesday
2021-09-01,Food,251.95,CASH,9,September,1,Wednesday
2021-09-01,Food,162.39,CASH,9,September,1,Wednesday
2021-09-01,Food,398.91,CASH,9,September,1,Wednesday
2021-09-01,Food,988.96,UPI,9,September,1,Wednesday
2021-09-01,Food,317.29,UPI,9,September,1,Wednesday
2021-09-01,Food,369.72,CARD,9,September,1,Wednesday
2021-09-01,Food,217.42,CASH,9,September,1,Wednesday
2021-09-01,Food,496.85,CARD,9,September,1,Wednesday
2021-09-01,Food,553.07,UPI,9,September,1,Wednesday
2021-09-01,Food,171.02,CARD,9,September,1,Wednesday
2021-09-01,Food,390.82,CASH,9,September,1,Wednesday
2021-09-01,Food,506.79,CARD,9,September,1,Wednesday
2021-09-01,Food,701.77,CARD,9,September,1,Wednesday
2021-09-01,Food,327.09,UPI,9,September,1,Wednesday
2021-09-01,Food,430.0,CARD,9,September,1,Wednesday
2021-09-01,Food,913.03,UPI,9,September,1,Wednesday
2021-09-01,Food,202.15,UPI,9,September,1,Wednesday
2021-09-01,Food,123.27,CASH,9,September,1,Wednesday
2021-09-01,Food,828.63,CARD,9,September,1,Wednesday
2021-09-01,Food,459.37,UPI,9,September,1,Wednesday
2021-09-01,Food,525.47,UPI,9,September,1,Wednesday
2021-09-01,Food,863.23,CARD,9,September,1,Wednesday
2021-09-01,Food,267.83,UPI,9,September,1,Wednesday
2021-09-01,Food,257.87,UPI,9,September,1,Wednesday
2021-09-01,Food,640.32,UPI,9,September,1,Wednesday
2021-09-01,Food,548.96,CARD,9,September,1,Wednesday
2021-09-01,Food,426.62,CARD,9,September,1,Wednesday
2021-09-01,Food,477.67,CASH,9,September,1,Wednesday
2021-09-01,Food,470.45,CASH,9,September,1,Wednesday
2021-09-01,Food,683.58,CARD,9,September,1,Wednesday
2021-09-01,Food,551.15,UPI,9,September,1,Wednesday
2021-09-01,Food,438.08,CARD,9,September,1,Wednesday
2021-09-01,Food,509.28,CARD,9,September,1,Wednesday
2021-09-01,Food,772.0,UPI,9,September,1,Wednesday
2021-09-01,Food,517.52,UPI,9,September,1,Wednesday
2021-09-01,Food,645.62,UPI,9,September,1,Wednesday
2021-09-01,Food,674.42,CASH,9,September,1,Wednesday
2021-09-01,Food,838.28,CARD,9,September,1,Wednesday
2021-09-01,Food,221.86,CASH,9,September,1,Wednesday
2021-09-01,Food,565.66,UPI,9,September,1,Wednesday
2021-10-01,Food,250.65,UPI,10,October,1,Friday
2021-10-01,Food,457.97,CASH,10,October,1,Friday
2021-10-01,Food,302.12,CARD,10,October,1,Friday
2021-10-01,Food,446.71,CASH,10,October,1,Friday
2021-10-01,Food,829.88,CARD,10,October,1,Friday
2021-10-01,Food,559.69,UPI,10,October,1,Friday
2021-10-01,Food,340.69,CASH,10,October,1,Friday
2021-10-01,Food,582.9,CASH,10,October,1,Friday
2021-10-01,Food,700.18,CARD,10,October,1,Friday
2021-10-01,Food,266.44,CARD,10,October,1,Friday
2021-10-01,Food,570.14,CASH,10,October,1,Friday
2021-10-01,Food,327.87,CASH,10,October,1,Friday
2021-10-01,Food,440.04,UPI,10,October,1,Friday
2021-10-01,Food,589.54,CARD,10,October,1,Friday
2021-10-01,Food,303.2,UPI,10,October,1,Friday
2021-10-01,Food,225.03,CASH,10,October,1,Friday
2021-10-01,Food,621.8,CASH,10,October,1,Friday
2021-10-01,Food,812.11,CARD,10,October,1,Friday
2021-10-01,Food,399.92,UPI,10,October,1,Friday
2021-10-01,Food,562.86,CARD,10,October,1,Friday
2021-10-01,Food,365.29,CARD,10,October,1,Friday
2021-10-01,Food,221.37,UPI,10,October,1,Friday
2021-10-01,Food,301.13,CARD,10,October,1,Friday
2021-10-01,Food,582.26,CARD,10,October,1,Friday
2021-10-01,Food,390.91,CARD,10,October,1,Friday
2021-10-01,Food,118.54,UPI,10,October,1,Friday
2021-10-01,Food,254.54,UPI,10,October,1,Friday
2021-10-01,Food,196.35,CARD,10,October,1,Friday
2021-10-01,Food,182.39,UPI,10,October,1,Friday
2021-10-01,Food,479.35,CASH,10,October,1,Friday
2021-10-01,Food,388.81,UPI,10,October,1,Friday
2021-10-01,Food,543.37,CARD,10,October,1,Friday
2021-10-01,Food,176.25,CASH,10,October,1,Friday
2021-10-01,Food,967.21,CARD,10,October,1,Friday
2021-10-01,Food,547.78,UPI,10,October,1,Friday
2021-10-01,Food,691.48,CASH,10,October,1,Friday
2021-10-01,Food,583.08,UPI,10,October,1,Friday
2021-10-01,Food,272.96,CARD,10,October,1,Friday
2021-10-01,Food,706.44,CARD,10,October,1,Friday
2021-10-01,Food,517.04,UPI,10,October,1,Friday
2021-10-01,Food,459.27,CARD,10,October,1,Friday
2021-10-01,Food,603.68,CARD,10,October,1,Friday
2021-10-01,Food,126.83,UPI,10,October,1,Friday
2021-10-01,Food,300.03,CASH,10,October,1,Friday
2021-10-01,Food,875.28,UPI,10,October,1,Friday
2021-10-01,Food,1029.8,CASH,10,October,1,Friday
2021-10-01,Food,282.49,CASH,10,October,1,Friday
2021-10-01,Food,169.39,CASH,10,October,1,Friday
2021-10-01,Food,486.82,UPI,10,October,1,Friday
2021-10-01,Food,768.11,UPI,10,October,1,Friday
2021-10-01,Food,764.06,CARD,10,October,1,Friday
2021-10-01,Food,579.63,CASH,10,October,1,Friday
2021-10-01,Food,549.13,UPI,10,October,1,Friday
2021-10-01,Food,284.61,CASH,10,October,1,Friday
2021-10-01,Food,498.38,CARD,10,October,1,Friday
2021-10-01,Food,241.4,CASH,10,October,1,Friday
2021-10-01,Food,189.33,CARD,10,October,1,Friday
2021-10-01,Food,580.32,CARD,10,October,1,Friday
2021-10-01,Food,650.7,CASH,10,October,1,Friday
2021-10-01,Food,404.99,CARD,10,October,1,Friday
2021-10-01,Food,621.88,UPI,10,October,1,Friday
2021-10-01,Food,471.71,CARD,10,October,1,Friday
2021-10-01,Food,372.94,CASH,10,October,1,Friday
2021-10-01,Food,513.26,CASH,10,October,1,Friday
2021-10-01,Food,279.26,UPI,10,October,1,Friday
2021-10-01,Food,680.3,CARD,10,October,1,Friday
2021-10-01,Food,161.11,CARD,10,October,1,Friday
2021-10-01,Food,380.29,UPI,10,October,1,Friday
2021-10-01,Food,282.53,UPI,10,October,1,Friday
2021-10-01,Food,166.65,CASH,10,October,1,Friday
2021-10-01,Food,1026.2,CARD,10,October,1,Friday
2021-10-01,Food,704.63,CASH,10,October,1,Friday
2021-10-01,Food,229.58,CARD,10,October,1,Friday
2021-10-01,Food,223.68,UPI,10,October,1,Friday
2021-10-01,Food,361.52,CASH,10,October,1,Friday
2021-11-01,Food,183.86,UPI,11,November,1,Monday
2021-11-01,Food,454.49,CARD,11,November,1,Monday
2021-11-01,Food,357.9,CARD,11,November,1,Monday
2021-11-01,Food,448.58,CASH,11,November,1,Monday
2021-11-01,Food,644.59,CASH,11,November,1,Monday
2021-11-01,Food,779.29,UPI,11,November,1,Monday
2021-11-01,Food,932.29,CARD,11,November,1,Monday
2021-11-01,Food,234.11,CASH,11,November,1,Monday
2021-11-01,Food,1114.65,CASH,11,November,1,Monday
2021-11-01,Food,374.24,UPI,11,November,1,Monday
2021-11-01,Food,331.66,CARD,11,November,1,Monday
2021-11-01,Food,1004.53,CASH,11,November,1,Monday
2021-11-01,Food,651.11,UPI,11,November,1,Monday
2021-11-01,Food,681.6,CASH,11,November,1,Monday
2021-11-01,Food,351.15,CARD,11,November,1,Monday
2021-11-01,Food,714.46,CASH,11,November,1,Monday
2021-11-01,Food,685.18,UPI,11,November,1,Monday
2021-11-01,Food,557.8,CASH,11,November,1,Monday
2021-11-01,Food,868.96,UPI,11,November,1,Monday
2021-11-01,Food,505.45,CASH,11,November,1,Monday
2021-11-01,Food,438.76,UPI,11,November,1,Monday
2021-11-01,Food,513.78,CASH,11,November,1,Monday
2021-11-01,Food,948.07,CASH,11,November,1,Monday
2021-11-01,Food,409.2,UPI,11,November,1,Monday
2021-11-01,Food,236.5,CARD,11,November,1,Monday
2021-11-01,Food,537.36,UPI,11,November,1,Monday
2021-11-01,Food,411.91,UPI,11,November,1,Monday
2021-11-01,Food,247.81,CASH,11,November,1,Monday
2021-11-01,Food,1067.15,UPI,11,November,1,Monday
2021-11-01,Food,1158.61,CASH,11,November,1,Monday
2021-11-01,Food,546.24,CASH,11,November,1,Monday
2021-11-01,Food,564.85,UPI,11,November,1,Monday
2021-11-01,Food,882.52,UPI,11,November,1,Monday
2021-11-01,Food,229.23,CARD,11,November,1,Monday
2021-11-01,Food,760.95,CARD,11,November,1,Monday
2021-11-01,Food,660.29,UPI,11,November,1,Monday
2021-11-01,Food,410.05,CASH,11,November,1,Monday
2021-11-01,Food,699.61,UPI,11,November,1,Monday
2021-11-01,Food,505.57,CARD,11,November,1,Monday
2021-11-01,Food,856.5,UPI,11,November,1,Monday
2021-11-01,Food,548.2,CARD,11,November,1,Monday
2021-11-01,Food,672.04,UPI,11,November,1,Monday
2021-11-01,Food,629.22,CASH,11,November,1,Monday
2021-11-01,Food,1166.14,CARD,11,November,1,Monday
2021-11-01,Food,524.49,CASH,11,November,1,Monday
2021-11-01,Food,520.05,UPI,11,November,1,Monday
2021-11-01,Food,786.01,UPI,11,November,1,Monday
2021-11-01,Food,232.12,UPI,11,November,1,Monday
2021-11-01,Food,857.88,UPI,11,November,1,Monday
2021-11-01,Food,240.14,CARD,11,November,1,Monday
2021-11-01,Food,266.55,CASH,11,November,1,Monday
2021-11-01,Food,161.59,CARD,11,November,1,Monday
2021-11-01,Food,261.35,UPI,11,November,1,Monday
2021-11-01,Food,1257.78,UPI,11,November,1,Monday
2021-11-01,Food,773.97,UPI,11,November,1,Monday
2021-11-01,Food,448.0,UPI,11,November,1,Monday
2021-11-01,Food,475.84,CASH,11,November,1,Monday
2021-11-01,Food,626.16,UPI,11,November,1,Monday
2021-11-01,Food,691.85,UPI,11,November,1,Monday
2021-11-01,Food,508.72,UPI,11,November,1,Monday
2021-11-01,Food,917.26,CASH,11,November,1,Monday
2021-11-01,Food,602.07,UPI,11,November,1,Monday
2021-11-01,Food,431.88,CARD,11,November,1,Monday
2021-11-01,Food,488.54,CARD,11,November,1,Monday
2021-11-01,Food,660.02,CARD,11,November,1,Monday
2021-11-01,Food,668.25,CASH,11,November,1,Monday
2021-11-01,Food,197.88,UPI,11,November,1,Monday
2021-11-01,Food,338.75,CASH,11,November,1,Monday
2021-11-01,Food,813.97,UPI,11,November,1,Monday
2021-11-01,Food,1228.55,UPI,11,November,1,Monday
2021-11-01,Food,968.58,UPI,11,November,1,Monday
2021-11-01,Food,194.88,CASH,11,November,1,Monday
2021-11-01,Food,521.73,UPI,11,November,1,Monday
2021-11-01,Food,1337.0,CASH,11,November,1,Monday
2021-11-01,Food,165.8,CARD,11,November,1,Monday
2021-11-01,Food,315.65,CARD,11,November,1,Monday
2021-11-01,Food,432.08,CARD,11,November,1,Monday
2021-11-01,Food,460.26,UPI,11,November,1,Monday
2021-12-01,Food,837.49,CASH,12,December,1,Wednesday
2021-12-01,Food,269.7,CARD,12,December,1,Wednesday
2021-12-01,Food,589.87,CARD,12,December,1,Wednesday
2021-12-01,Food,414.31,CASH,12,December,1,Wednesday
2021-12-01,Food,187.5,CASH,12,December,1,Wednesday
2021-12-01,Food,255.91,CASH,12,December,1,Wednesday
2021-12-01,Food,567.67,CASH,12,December,1,Wednesday
2021-12-01,Food,361.06,CASH,12,December,1,Wednesday
2021-12-01,Food,254.96,CASH,12,December,1,Wednesday
2021-12-01,Food,601.79,CASH,12,December,1,Wednesday
2021-12-01,Food,392.79,CASH,12,December,1,Wednesday
2021-12-01,Food,1255.21,UPI,12,December,1,Wednesday
2021-12-01,Food,1279.39,CASH,12,December,1,Wednesday
2021-12-01,Food,526.45,UPI,12,December,1,Wednesday
2021-12-01,Food,1252.2,CASH,12,December,1,Wednesday
2021-12-01,Food,228.8,CARD,12,December,1,Wednesday
2021-12-01,Food,306.67,CARD,12,December,1,Wednesday
2021-12-01,Food,1455.32,UPI,12,December,1,Wednesday
2021-12-01,Food,1165.45,UPI,12,December,1,Wednesday
2021-12-01,Food,1068.3,UPI,12,December,1,Wednesday
2021-12-01,Food,391.64,UPI,12,December,1,Wednesday
2021-12-01,Food,229.71,UPI,12,December,1,Wednesday
2021-12-01,Food,1169.48,UPI,12,December,1,Wednesday
2021-12-01,Food,669.99,CARD,12,December,1,Wednesday
2021-12-01,Food,728.65,UPI,12,December,1,Wednesday
2021-12-01,Food,718.45,CASH,12,December,1,Wednesday
2021-12-01,Food,572.82,CASH,12,December,1,Wednesday
2021-12-01,Food,336.48,CARD,12,December,1,Wednesday
2021-12-01,Food,1060.37,CASH,12,December,1,Wednesday
2021-12-01,Food,510.6,CARD,12,December,1,Wednesday
2021-12-01,Food,660.77,UPI,12,December,1,Wednesday
2021-12-01,Food,269.4,UPI,12,December,1,Wednesday
2021-12-01,Food,229.63,CASH,12,December,1,Wednesday
2021-12-01,Food,754.7,CARD,12,December,1,Wednesday
2021-12-01,Food,402.63,CASH,12,December,1,Wednesday
2021-12-01,Food,375.85,CASH,12,December,1,Wednesday
2021-12-01,Food,928.49,CASH,12,December,1,Wednesday
2021-12-01,Food,444.45,CASH,12,December,1,Wednesday
2021-12-01,Food,705.65,UPI,12,December,1,Wednesday
2021-12-01,Food,861.61,UPI,12,December,1,Wednesday
2021-12-01,Food,560.88,UPI,12,December,1,Wednesday
2021-12-01,Food,532.03,UPI,12,December,1,Wednesday
2021-12-01,Food,366.8,CARD,12,December,1,Wednesday
2021-12-01,Food,1070.0,CARD,12,December,1,Wednesday
2021-12-01,Food,670.53,CARD,12,December,1,Wednesday
2021-12-01,Food,870.31,CASH,12,December,1,Wednesday
2021-12-01,Food,1395.16,CARD,12,December,1,Wednesday
2021-12-01,Food,701.52,UPI,12,December,1,Wednesday
2021-12-01,Food,527.14,CARD,12,December,1,Wednesday
2021-12-01,Food,351.72,CARD,12,December,1,Wednesday
2021-12-01,Food,528.0,UPI,12,December,1,Wednesday
2021-12-01,Food,704.48,CASH,12,December,1,Wednesday
2021-12-01,Food,531.14,CARD,12,December,1,Wednesday
2021-12-01,Food,266.99,UPI,12,December,1,Wednesday
2021-12-01,Food,433.66,UPI,12,December,1,Wednesday
2021-12-01,Food,436.99,CASH,12,December,1,Wednesday
2021-12-01,Food,173.9,UPI,12,December,1,Wednesday
2021-12-01,Food,716.67,CASH,12,December,1,Wednesday
2021-12-01,Food,1007.47,CASH,12,December,1,Wednesday
2021-12-01,Food,365.44,UPI,12,December,1,Wednesday
2021-12-01,Food,446.92,CASH,12,December,1,Wednesday
2021-12-01,Food,579.08,CASH,12,December,1,Wednesday
2021-12-01,Food,361.34,UPI,12,December,1,Wednesday
2021-12-01,Food,1196.79,UPI,12,December,1,Wednesday
2021-12-01,Food,798.86,CARD,12,December,1,Wednesday
2021-12-01,Food,1339.21,UPI,12,December,1,Wednesday
2021-12-01,Food,940.75,CARD,12,December,1,Wednesday
2021-12-01,Food,923.02,CASH,12,December,1,Wednesday
2021-12-01,Food,346.67,CARD,12,December,1,Wednesday
2021-12-01,Food,784.88,CARD,12,December,1,Wednesday
2021-12-01,Food,651.54,CARD,12,December,1,Wednesday
2021-12-01,Food,557.06,UPI,12,December,1,Wednesday
2021-12-01,Food,1167.59,CASH,12,December,1,Wednesday
2022-01-01,Food,245.17,CARD,1,January,1,Saturday
2022-01-01,Food,320.81,CASH,1,January,1,Saturday
2022-01-01,Food,487.03,UPI,1,January,1,Saturday
2022-01-01,Food,824.87,UPI,1,January,1,Saturday
2022-01-01,Food,437.0,CASH,1,January,1,Saturday
2022-01-01,Food,649.02,CASH,1,January,1,Saturday
2022-01-01,Food,620.82,UPI,1,January,1,Saturday
2022-01-01,Food,890.22,CARD,1,January,1,Saturday
2022-01-01,Food,858.53,UPI,1,January,1,Saturday
2022-01-01,Food,471.81,CASH,1,January,1,Saturday
2022-01-01,Food,1017.94,CASH,1,January,1,Saturday
2022-01-01,Food,822.04,CASH,1,January,1,Saturday
2022-01-01,Food,177.45,CASH,1,January,1,Saturday
2022-01-01,Food,339.85,CARD,1,January,1,Saturday
2022-01-01,Food,559.84,UPI,1,January,1,Saturday
2022-01-01,Food,164.79,CASH,1,January,1,Saturday
2022-01-01,Food,152.77,CARD,1,January,1,Saturday
2022-01-01,Food,891.87,CARD,1,January,1,Saturday
2022-01-01,Food,279.14,CASH,1,January,1,Saturday
2022-01-01,Food,287.67,CASH,1,January,1,Saturday
2022-01-01,Food,717.44,CASH,1,January,1,Saturday
2022-01-01,Food,427.15,CARD,1,January,1,Saturday
2022-01-01,Food,892.09,CARD,1,January,1,Saturday
