UserID,Year,Month,Income,Income_Bracket,Festivals,Festival_Count,Food,Groceries,Transport,Entertainment,Shopping,Rent,Bills,Healthcare,Education,Total_Expenses,Savings,Food_Ratio,Groceries_Ratio,Transport_Ratio,Entertainment_Ratio,Shopping_Ratio,Rent_Ratio,Bills_Ratio,Healthcare_Ratio,Education_Ratio
USER_158,2021,2,4058.67,2,Valentine's Day; Chinese New Year,2,293.16,572.64,450.68,329.21,339.36,1173.67,507.62,232.51,224.38,4123.23,-64.56,0.0722,0.1411,0.111,0.0811,0.0836,0.2892,0.1251,0.0573,0.0553
USER_181,2021,2,6380.17,3,Valentine's Day; Chinese New Year,2,444.79,772.55,530.14,487.62,537.52,1612.11,763.18,279.2,305.52,5732.63,647.54,0.0697,0.1211,0.0831,0.0764,0.0842,0.2527,0.1196,0.0438,0.0479
USER_185,2021,2,1676.33,1,Valentine's Day; Chinese New Year,2,114.74,179.26,185.7,183.45,140.6,442.54,239.02,95.94,104.06,1685.31,-8.98,0.0684,0.1069,0.1108,0.1094,0.0839,0.264,0.1426,0.0572,0.0621
USER_196,2021,2,2508.42,1,Valentine's Day; Chinese New Year,2,176.48,331.36,298.88,157.7,220.42,707.76,255.23,148.51,171.97,2468.31,40.11,0.0704,0.1321,0.1192,0.0629,0.0879,0.2822,0.1017,0.0592,0.0686
USER_202,2021,2,3777.08,2,Valentine's Day; Chinese New Year,2,341.65,441.41,333.6,336.19,245.92,984.51,499.01,203.17,203.96,3589.42,187.66,0.0905,0.1169,0.0883,0.089,0.0651,0.2607,0.1321,0.0538,0.054
USER_203,2021,2,4459.25,2,Valentine's Day; Chinese New Year,2,301.24,584.51,440.95,380.93,290.75,1258.88,588.5,258.55,312.85,4417.16,42.09,0.0676,0.1311,0.0989,0.0854,0.0652,0.2823,0.132,0.058,0.0702
USER_208,2021,2,6772.42,4,Valentine's Day; Chinese New Year,2,566.92,920.57,804.59,534.95,560.49,1381.76,865.17,313.17,496.18,6443.8,328.62,0.0837,0.1359,0.1188,0.079,0.0828,0.204,0.1277,0.0462,0.0733
USER_214,2021,2,7563.08,4,Valentine's Day; Chinese New Year,2,657.95,783.25,739.08,733.92,541.52,1901.86,950.42,344.52,397.12,7049.64,513.44,0.087,0.1036,0.0977,0.097,0.0716,0.2515,0.1257,0.0456,0.0525
USER_220,2021,2,5487.67,3,Valentine's Day; Chinese New Year,2,501.62,597.14,523.79,524.18,454.21,1327.14,695.88,205.85,299.25,5129.06,358.61,0.0914,0.1088,0.0954,0.0955,0.0828,0.2418,0.1268,0.0375,0.0545
USER_255,2021,2,2308.0,1,Valentine's Day; Chinese New Year,2,142.03,313.19,225.93,177.58,174.17,620.3,299.19,109.79,143.03,2205.21,102.79,0.0615,0.1357,0.0979,0.0769,0.0755,0.2688,0.1296,0.0476,0.062
USER_268,2021,2,10870.42,5,Valentine's Day; Chinese New Year,2,743.26,1081.67,1071.77,747.23,995.43,2686.08,1075.35,557.16,540.87,9498.82,1371.6,0.0684,0.0995,0.0986,0.0687,0.0916,0.2471,0.0989,0.0513,0.0498
USER_271,2021,2,7030.83,4,Valentine's Day; Chinese New Year,2,440.19,803.15,740.32,508.18,558.6,1451.56,1084.2,325.38,464.72,6376.3,654.53,0.0626,0.1142,0.1053,0.0723,0.0795,0.2065,0.1542,0.0463,0.0661
USER_282,2021,2,4083.25,2,Valentine's Day; Chinese New Year,2,373.97,441.03,340.74,332.45,354.89,861.56,426.18,249.24,280.05,3660.11,423.14,0.0916,0.108,0.0834,0.0814,0.0869,0.211,0.1044,0.061,0.0686
USER_285,2021,2,5917.17,3,Valentine's Day; Chinese New Year,2,447.68,773.48,642.38,582.53,358.91,1387.35,776.84,334.23,323.87,5627.27,289.9,0.0757,0.1307,0.1086,0.0984,0.0607,0.2345,0.1313,0.0565,0.0547
USER_288,2021,2,3964.83,2,Valentine's Day; Chinese New Year,2,349.44,428.6,352.09,328.24,291.75,934.81,515.2,219.97,228.02,3648.12,316.71,0.0881,0.1081,0.0888,0.0828,0.0736,0.2358,0.1299,0.0555,0.0575
USER_308,2021,2,4609.67,2,Valentine's Day; Chinese New Year,2,343.41,491.88,375.26,314.74,439.01,1211.28,625.96,267.3,253.73,4322.57,287.1,0.0745,0.1067,0.0814,0.0683,0.0952,0.2628,0.1358,0.058,0.055
USER_312,2021,2,1895.83,1,Valentine's Day; Chinese New Year,2,144.43,179.1,152.84,154.23,159.59,461.9,239.97,72.01,110.8,1674.87,220.96,0.0762,0.0945,0.0806,0.0814,0.0842,0.2436,0.1266,0.038,0.0584
USER_323,2021,2,2622.25,1,Valentine's Day; Chinese New Year,2,209.73,385.03,320.57,240.59,245.73,763.76,369.66,131.29,117.8,2784.16,-161.91,0.08,0.1468,0.1222,0.0917,0.0937,0.2913,0.141,0.0501,0.0449
USER_324,2021,2,3520.75,2,Valentine's Day; Chinese New Year,2,349.27,362.96,417.59,258.82,226.86,1001.79,381.11,169.28,233.27,3400.95,119.8,0.0992,0.1031,0.1186,0.0735,0.0644,0.2845,0.1082,0.0481,0.0663
USER_337,2021,2,6572.33,3,Valentine's Day; Chinese New Year,2,581.16,868.17,606.97,573.09,560.68,2044.43,861.9,366.45,355.88,6818.73,-246.4,0.0884,0.1321,0.0924,0.0872,0.0853,0.3111,0.1311,0.0558,0.0541
USER_338,2021,2,7749.83,4,Valentine's Day; Chinese New Year,2,619.62,911.11,778.58,822.58,617.34,1468.93,926.59,385.51,449.1,6979.36,770.47,0.08,0.1176,0.1005,0.1061,0.0797,0.1895,0.1196,0.0497,0.0579
USER_349,2021,2,8005.25,4,Valentine's Day; Chinese New Year,2,525.2,826.14,760.27,643.31,569.7,1742.29,1231.48,420.76,513.73,7232.88,772.37,0.0656,0.1032,0.095,0.0804,0.0712,0.2176,0.1538,0.0526,0.0642
USER_354,2021,2,6469.58,3,Valentine's Day; Chinese New Year,2,526.03,735.62,618.35,619.07,376.82,2026.89,693.23,320.46,419.19,6335.66,133.92,0.0813,0.1137,0.0956,0.0957,0.0582,0.3133,0.1072,0.0495,0.0648
USER_362,2021,2,7585.33,4,Valentine's Day; Chinese New Year,2,659.35,971.76,790.29,531.93,525.44,1769.71,817.84,422.42,514.79,7003.53,581.8,0.0869,0.1281,0.1042,0.0701,0.0693,0.2333,0.1078,0.0557,0.0679
USER_365,2021,2,7245.92,4,Valentine's Day; Chinese New Year,2,671.61,860.42,578.18,551.77,521.56,1828.91,690.14,322.01,482.66,6507.26,738.66,0.0927,0.1187,0.0798,0.0761,0.072,0.2524,0.0952,0.0444,0.0666
USER_369,2021,2,6517.75,3,Valentine's Day; Chinese New Year,2,436.93,863.59,706.88,542.12,543.86,1644.67,833.96,347.99,405.75,6325.75,192.0,0.067,0.1325,0.1085,0.0832,0.0834,0.2523,0.128,0.0534,0.0623
USER_378,2021,2,7331.08,4,Valentine's Day; Chinese New Year,2,647.25,783.45,933.48,561.72,532.89,1474.51,820.52,367.53,398.67,6520.02,811.06,0.0883,0.1069,0.1273,0.0766,0.0727,0.2011,0.1119,0.0501,0.0544
USER_400,2021,2,1815.5,1,Valentine's Day; Chinese New Year,2,138.02,174.74,206.13,129.33,136.78,444.8,259.36,97.92,135.09,1722.17,93.33,0.076,0.0962,0.1135,0.0712,0.0753,0.245,0.1429,0.0539,0.0744
USER_401,2021,2,9928.83,5,Valentine's Day; Chinese New Year,2,654.2,1116.13,1192.34,761.41,734.47,2540.85,961.55,552.58,706.75,9220.28,708.55,0.0659,0.1124,0.1201,0.0767,0.074,0.2559,0.0968,0.0557,0.0712
USER_406,2021,2,7597.08,4,Valentine's Day; Chinese New Year,2,582.62,904.19,941.29,533.17,602.17,1572.83,817.65,277.28,505.0,6736.2,860.88,0.0767,0.119,0.1239,0.0702,0.0793,0.207,0.1076,0.0365,0.0665
USER_409,2021,2,1845.08,1,Valentine's Day; Chinese New Year,2,126.41,285.37,176.69,174.1,148.67,451.63,259.64,102.26,100.78,1825.55,19.53,0.0685,0.1547,0.0958,0.0944,0.0806,0.2448,0.1407,0.0554,0.0546
USER_411,2021,2,3242.25,1,Valentine's Day; Chinese New Year,2,254.63,371.2,266.19,273.22,245.42,955.25,299.76,141.82,165.8,2973.29,268.96,0.0785,0.1145,0.0821,0.0843,0.0757,0.2946,0.0925,0.0437,0.0511
USER_415,2021,2,3656.83,2,Valentine's Day; Chinese New Year,2,307.87,492.73,363.02,316.44,297.69,873.27,372.16,161.28,200.88,3385.34,271.49,0.0842,0.1347,0.0993,0.0865,0.0814,0.2388,0.1018,0.0441,0.0549
USER_418,2021,2,9565.92,5,Valentine's Day; Chinese New Year,2,895.64,1206.46,840.13,781.66,823.6,2569.04,1012.54,398.82,663.23,9191.12,374.8,0.0936,0.1261,0.0878,0.0817,0.0861,0.2686,0.1058,0.0417,0.0693
USER_423,2021,2,11725.0,5,Valentine's Day; Chinese New Year,2,941.29,1531.96,1286.2,885.14,843.26,2682.08,1252.02,601.18,714.75,10737.88,987.12,0.0803,0.1307,0.1097,0.0755,0.0719,0.2287,0.1068,0.0513,0.061
USER_458,2021,2,8553.08,5,Valentine's Day; Chinese New Year,2,703.19,1060.21,931.9,580.55,555.48,2090.6,1059.89,444.82,586.37,8013.01,540.07,0.0822,0.124,0.109,0.0679,0.0649,0.2444,0.1239,0.052,0.0686
USER_469,2021,2,7453.75,4,Valentine's Day; Chinese New Year,2,640.81,991.09,918.28,586.69,546.05,2021.56,748.94,352.1,422.66,7228.18,225.57,0.086,0.133,0.1232,0.0787,0.0733,0.2712,0.1005,0.0472,0.0567
USER_470,2021,2,8168.83,4,Valentine's Day; Chinese New Year,2,618.7,1018.52,695.55,621.52,538.36,1640.3,817.87,419.68,423.51,6794.01,1374.82,0.0757,0.1247,0.0851,0.0761,0.0659,0.2008,0.1001,0.0514,0.0518
USER_477,2021,2,6814.75,4,Valentine's Day; Chinese New Year,2,549.65,707.0,640.59,552.65,413.59,2083.34,966.8,265.84,433.24,6612.7,202.05,0.0807,0.1037,0.094,0.0811,0.0607,0.3057,0.1419,0.039,0.0636
USER_481,2021,2,4062.58,2,Valentine's Day; Chinese New Year,2,416.09,595.24,339.92,291.26,241.47,970.0,468.3,211.03,217.08,3750.39,312.19,0.1024,0.1465,0.0837,0.0717,0.0594,0.2388,0.1153,0.0519,0.0534
USER_482,2021,2,9048.92,5,Valentine's Day; Chinese New Year,2,700.85,901.95,1033.38,656.96,554.38,2200.02,1239.59,392.26,544.45,8223.84,825.08,0.0775,0.0997,0.1142,0.0726,0.0613,0.2431,0.137,0.0433,0.0602
USER_485,2021,2,3329.25,1,Valentine's Day; Chinese New Year,2,307.34,349.44,355.24,219.18,253.99,742.16,363.92,165.58,238.03,2994.88,334.37,0.0923,0.105,0.1067,0.0658,0.0763,0.2229,0.1093,0.0497,0.0715
USER_491,2021,2,6987.5,4,Valentine's Day; Chinese New Year,2,474.34,1002.21,569.79,725.53,541.19,1456.73,1077.96,328.27,343.32,6519.34,468.16,0.0679,0.1434,0.0815,0.1038,0.0775,0.2085,0.1543,0.047,0.0491
USER_498,2021,2,7187.17,4,Valentine's Day; Chinese New Year,2,635.83,1096.26,673.89,671.41,559.16,2064.05,976.52,342.65,545.94,7565.71,-378.54,0.0885,0.1525,0.0938,0.0934,0.0778,0.2872,0.1359,0.0477,0.076
USER_002,2021,3,6100.96,3,St. Patrick's Day; Holi,2,486.16,711.29,565.15,480.92,417.22,1656.51,744.17,281.96,291.1,5634.48,466.48,0.0797,0.1166,0.0926,0.0788,0.0684,0.2715,0.122,0.0462,0.0477
USER_004,2021,3,3286.18,1,St. Patrick's Day; Holi,2,316.54,397.26,422.13,302.78,209.07,724.29,337.23,150.59,215.95,3075.84,210.34,0.0963,0.1209,0.1285,0.0921,0.0636,0.2204,0.1026,0.0458,0.0657
USER_012,2021,3,7645.69,4,St. Patrick's Day; Holi,2,613.68,941.69,732.0,552.57,518.17,1852.69,873.56,357.34,514.26,6955.96,689.73,0.0803,0.1232,0.0957,0.0723,0.0678,0.2423,0.1143,0.0467,0.0673
USER_014,2021,3,5488.34,3,St. Patrick's Day; Holi,2,438.97,629.58,486.98,450.81,353.25,1597.61,768.88,215.11,313.79,5254.98,233.36,0.08,0.1147,0.0887,0.0821,0.0644,0.2911,0.1401,0.0392,0.0572
USER_035,2021,3,4144.82,2,St. Patrick's Day; Holi,2,330.67,523.92,380.01,364.57,294.72,914.93,490.88,216.22,270.96,3786.88,357.94,0.0798,0.1264,0.0917,0.088,0.0711,0.2207,0.1184,0.0522,0.0654
USER_036,2021,3,3547.54,1,St. Patrick's Day; Holi,2,247.57,484.84,353.57,230.18,220.62,961.77,467.27,153.11,238.52,3357.45,190.09,0.0698,0.1367,0.0997,0.0649,0.0622,0.2711,0.1317,0.0432,0.0672
USER_037,2021,3,4968.53,2,St. Patrick's Day; Holi,2,345.53,584.73,422.37,411.65,348.25,1369.45,526.16,286.7,307.34,4602.18,366.35,0.0695,0.1177,0.085,0.0829,0.0701,0.2756,0.1059,0.0577,0.0619
USER_046,2021,3,12891.02,5,St. Patrick's Day; Holi,2,1084.05,1378.37,1530.53,751.74,862.74,3891.42,1823.78,608.97,736.25,12667.85,223.17,0.0841,0.1069,0.1187,0.0583,0.0669,0.3019,0.1415,0.0472,0.0571
USER_053,2021,3,11037.51,5,St. Patrick's Day; Holi,2,984.58,1005.29,995.57,1028.87,876.97,2808.63,1543.54,544.75,670.48,10458.68,578.83,0.0892,0.0911,0.0902,0.0932,0.0795,0.2545,0.1398,0.0494,0.0607
USER_066,2021,3,13213.18,5,St. Patrick's Day; Holi,2,1218.89,1544.39,1590.18,1108.29,728.14,3126.28,1695.26,562.49,708.0,12281.92,931.26,0.0922,0.1169,0.1203,0.0839,0.0551,0.2366,0.1283,0.0426,0.0536
USER_070,2021,3,7009.4,4,St. Patrick's Day; Holi,2,532.89,923.68,722.68,689.93,588.48,1562.05,862.82,318.53,511.75,6712.81,296.59,0.076,0.1318,0.1031,0.0984,0.084,0.2229,0.1231,0.0454,0.073
USER_072,2021,3,4741.44,2,St. Patrick's Day; Holi,2,394.6,534.46,472.91,332.55,287.15,1068.93,467.02,195.8,269.3,4022.72,718.72,0.0832,0.1127,0.0997,0.0701,0.0606,0.2254,0.0985,0.0413,0.0568
USER_075,2021,3,3857.0,2,St. Patrick's Day; Holi,2,253.31,468.21,349.11,317.62,204.18,875.8,489.55,227.51,233.1,3418.39,438.61,0.0657,0.1214,0.0905,0.0823,0.0529,0.2271,0.1269,0.059,0.0604
USER_083,2021,3,5331.72,2,St. Patrick's Day; Holi,2,417.38,715.9,497.58,409.36,416.9,1326.31,721.47,304.49,258.51,5067.9,263.82,0.0783,0.1343,0.0933,0.0768,0.0782,0.2488,0.1353,0.0571,0.0485
USER_089,2021,3,6967.5,3,St. Patrick's Day; Holi,2,601.85,937.91,691.87,554.55,536.42,1608.01,958.21,382.98,470.25,6742.05,225.45,0.0864,0.1346,0.0993,0.0796,0.077,0.2308,0.1375,0.055,0.0675
USER_092,2021,3,4424.86,2,St. Patrick's Day; Holi,2,358.59,528.87,467.13,384.9,273.71,1196.58,546.74,196.74,331.35,4284.61,140.25,0.081,0.1195,0.1056,0.087,0.0619,0.2704,0.1236,0.0445,0.0749
USER_094,2021,3,8200.57,4,St. Patrick's Day; Holi,2,649.63,952.98,847.33,734.79,567.85,2189.32,846.97,361.4,437.93,7588.2,612.37,0.0792,0.1162,0.1033,0.0896,0.0692,0.267,0.1033,0.0441,0.0534
USER_098,2021,3,3541.72,1,St. Patrick's Day; Holi,2,286.7,461.38,374.73,258.17,234.9,938.24,363.42,221.24,201.33,3340.11,201.61,0.0809,0.1303,0.1058,0.0729,0.0663,0.2649,0.1026,0.0625,0.0568
USER_100,2021,3,9551.06,5,St. Patrick's Day; Holi,2,829.52,1226.65,819.09,736.45,750.54,2168.44,1162.42,454.47,511.52,8659.1,891.96,0.0869,0.1284,0.0858,0.0771,0.0786,0.227,0.1217,0.0476,0.0536
USER_111,2021,3,7682.9,4,St. Patrick's Day; Holi,2,551.0,1206.72,848.0,554.23,440.41,2300.37,786.84,413.83,366.67,7468.07,214.83,0.0717,0.1571,0.1104,0.0721,0.0573,0.2994,0.1024,0.0539,0.0477
USER_121,2021,3,4821.57,2,St. Patrick's Day; Holi,2,426.11,474.52,380.82,492.95,334.34,1005.22,630.6,196.64,298.57,4239.77,581.8,0.0884,0.0984,0.079,0.1022,0.0693,0.2085,0.1308,0.0408,0.0619
USER_122,2021,3,4336.27,2,St. Patrick's Day; Holi,2,295.31,556.52,467.04,419.17,257.09,1010.89,448.0,273.66,230.12,3957.8,378.47,0.0681,0.1283,0.1077,0.0967,0.0593,0.2331,0.1033,0.0631,0.0531
USER_129,2021,3,8311.54,4,St. Patrick's Day; Holi,2,642.23,1105.23,823.73,615.28,594.16,2408.07,1167.28,405.04,598.01,8359.03,-47.49,0.0773,0.133,0.0991,0.074,0.0715,0.2897,0.1404,0.0487,0.0719
USER_136,2021,3,12415.44,5,St. Patrick's Day; Holi,2,1156.64,1658.4,1054.59,1006.66,903.15,3172.51,1151.07,573.27,638.59,11314.88,1100.56,0.0932,0.1336,0.0849,0.0811,0.0727,0.2555,0.0927,0.0462,0.0514
USER_137,2021,3,7754.76,4,St. Patrick's Day; Holi,2,703.47,1128.59,776.17,660.47,614.02,2175.85,1120.16,347.17,561.63,8087.53,-332.77,0.0907,0.1455,0.1001,0.0852,0.0792,0.2806,0.1444,0.0448,0.0724
USER_145,2021,3,9545.08,5,St. Patrick's Day; Holi,2,649.8,1290.42,930.28,919.96,572.99,2156.32,1045.52,579.98,440.67,8585.94,959.14,0.0681,0.1352,0.0975,0.0964,0.06,0.2259,0.1095,0.0608,0.0462
USER_150,2021,3,7646.56,4,St. Patrick's Day; Holi,2,621.55,1071.21,789.91,722.51,549.49,2247.83,839.7,480.51,461.63,7784.34,-137.78,0.0813,0.1401,0.1033,0.0945,0.0719,0.294,0.1098,0.0628,0.0604
USER_157,2021,3,4594.09,2,St. Patrick's Day; Holi,2,303.38,628.09,363.13,330.89,368.93,1174.51,471.96,233.23,252.43,4126.55,467.54,0.066,0.1367,0.079,0.072,0.0803,0.2557,0.1027,0.0508,0.0549
USER_160,2021,3,6440.87,3,St. Patrick's Day; Holi,2,557.18,832.32,478.22,525.31,399.67,1703.68,889.93,281.22,410.24,6077.77,363.1,0.0865,0.1292,0.0742,0.0816,0.0621,0.2645,0.1382,0.0437,0.0637
USER_161,2021,3,5443.11,3,St. Patrick's Day; Holi,2,462.09,653.62,430.38,428.16,344.69,1499.97,550.01,287.69,360.95,5017.56,425.55,0.0849,0.1201,0.0791,0.0787,0.0633,0.2756,0.101,0.0529,0.0663
USER_168,2021,3,2518.75,1,St. Patrick's Day; Holi,2,226.94,260.94,212.07,221.02,183.96,472.88,351.99,126.37,135.49,2191.66,327.09,0.0901,0.1036,0.0842,0.0877,0.073,0.1877,0.1397,0.0502,0.0538
USER_170,2021,3,4931.68,2,St. Patrick's Day; Holi,2,404.76,681.57,447.37,393.62,408.76,940.58,645.07,273.77,250.36,4445.86,485.82,0.0821,0.1382,0.0907,0.0798,0.0829,0.1907,0.1308,0.0555,0.0508
USER_172,2021,3,6506.08,3,St. Patrick's Day; Holi,2,517.42,748.6,743.93,447.69,520.79,1921.49,702.78,273.56,352.14,6228.4,277.68,0.0795,0.1151,0.1143,0.0688,0.08,0.2953,0.108,0.042,0.0541
USER_176,2021,3,2140.09,1,St. Patrick's Day; Holi,2,157.52,235.67,258.8,172.45,134.47,525.49,219.74,125.85,115.2,1945.19,194.9,0.0736,0.1101,0.1209,0.0806,0.0628,0.2455,0.1027,0.0588,0.0538
USER_180,2021,3,5808.79,3,St. Patrick's Day; Holi,2,411.49,778.37,650.2,413.18,306.2,1642.74,586.44,342.28,399.63,5530.53,278.26,0.0708,0.134,0.1119,0.0711,0.0527,0.2828,0.101,0.0589,0.0688
USER_185,2021,3,1758.34,1,St. Patrick's Day; Holi,2,171.64,228.87,201.08,122.81,134.99,423.73,195.72,95.16,109.86,1683.86,74.48,0.0976,0.1302,0.1144,0.0698,0.0768,0.241,0.1113,0.0541,0.0625
USER_186,2021,3,5614.01,3,St. Patrick's Day; Holi,2,534.96,626.57,518.51,538.27,316.96,1364.72,642.15,325.26,334.95,5202.35,411.66,0.0953,0.1116,0.0924,0.0959,0.0565,0.2431,0.1144,0.0579,0.0597
USER_196,2021,3,2591.92,1,St. Patrick's Day; Holi,2,166.1,307.58,279.12,213.16,215.8,580.03,358.58,106.49,158.55,2385.41,206.51,0.0641,0.1187,0.1077,0.0822,0.0833,0.2238,0.1383,0.0411,0.0612
USER_199,2021,3,3688.07,2,St. Patrick's Day; Holi,2,333.45,372.55,440.54,331.01,264.07,827.32,453.33,147.49,221.24,3391.0,297.07,0.0904,0.101,0.1195,0.0898,0.0716,0.2243,0.1229,0.04,0.06
USER_200,2021,3,6971.78,3,St. Patrick's Day; Holi,2,541.6,929.7,872.11,602.85,551.77,1565.67,835.73,280.94,450.95,6631.32,340.46,0.0777,0.1334,0.1251,0.0865,0.0791,0.2246,0.1199,0.0403,0.0647
USER_207,2021,3,3789.64,2,St. Patrick's Day; Holi,2,307.34,403.16,368.67,317.02,252.2,898.05,524.11,178.07,205.13,3453.75,335.89,0.0811,0.1064,0.0973,0.0837,0.0665,0.237,0.1383,0.047,0.0541
USER_213,2021,3,2294.03,1,St. Patrick's Day; Holi,2,172.52,285.78,291.34,205.53,129.2,451.07,222.93,101.48,107.92,1967.77,326.26,0.0752,0.1246,0.127,0.0896,0.0563,0.1966,0.0972,0.0442,0.047
USER_222,2021,3,2025.51,1,St. Patrick's Day; Holi,2,136.11,279.54,218.05,162.61,169.09,440.57,279.35,113.98,130.82,1930.12,95.39,0.0672,0.138,0.1077,0.0803,0.0835,0.2175,0.1379,0.0563,0.0646
USER_228,2021,3,4287.3,2,St. Patrick's Day; Holi,2,334.73,577.3,349.52,349.18,247.58,906.53,583.64,242.46,236.65,3827.59,459.71,0.0781,0.1347,0.0815,0.0814,0.0577,0.2114,0.1361,0.0566,0.0552
USER_235,2021,3,2597.13,1,St. Patrick's Day; Holi,2,263.82,302.75,303.88,224.76,170.1,570.48,392.26,117.19,157.65,2502.89,94.24,0.1016,0.1166,0.117,0.0865,0.0655,0.2197,0.151,0.0451,0.0607
USER_242,2021,3,11878.22,5,St. Patrick's Day; Holi,2,881.86,1719.23,1107.63,853.05,625.32,3745.95,1453.1,675.81,737.07,11799.02,79.2,0.0742,0.1447,0.0932,0.0718,0.0526,0.3154,0.1223,0.0569,0.0621
USER_244,2021,3,9164.42,5,St. Patrick's Day; Holi,2,635.86,1150.28,1078.39,759.05,537.47,2523.06,867.41,457.34,438.07,8446.93,717.49,0.0694,0.1255,0.1177,0.0828,0.0586,0.2753,0.0946,0.0499,0.0478
USER_255,2021,3,2433.49,1,St. Patrick's Day; Holi,2,238.3,301.15,271.25,166.86,171.15,597.23,280.98,130.4,118.82,2276.14,157.35,0.0979,0.1238,0.1115,0.0686,0.0703,0.2454,0.1155,0.0536,0.0488
USER_264,2021,3,7388.94,4,St. Patrick's Day; Holi,2,722.95,846.27,742.55,700.96,545.79,1813.61,942.81,391.98,365.26,7072.18,316.76,0.0978,0.1145,0.1005,0.0949,0.0739,0.2454,0.1276,0.053,0.0494
USER_265,2021,3,3579.82,2,St. Patrick's Day; Holi,2,291.99,501.32,269.53,322.82,187.95,736.57,481.71,215.95,204.68,3212.52,367.3,0.0816,0.14,0.0753,0.0902,0.0525,0.2058,0.1346,0.0603,0.0572
USER_268,2021,3,11894.24,5,St. Patrick's Day; Holi,2,1088.2,1233.67,1231.13,905.46,764.08,2474.28,1407.42,660.71,564.83,10329.78,1564.46,0.0915,0.1037,0.1035,0.0761,0.0642,0.208,0.1183,0.0555,0.0475
USER_280,2021,3,4141.15,2,St. Patrick's Day; Holi,2,259.29,571.55,384.66,286.58,266.25,1048.62,491.04,203.2,198.81,3710.0,431.15,0.0626,0.138,0.0929,0.0692,0.0643,0.2532,0.1186,0.0491,0.048
USER_287,2021,3,2179.14,1,St. Patrick's Day; Holi,2,135.02,255.65,198.78,190.76,173.17,620.97,237.05,113.51,144.24,2069.15,109.99,0.062,0.1173,0.0912,0.0875,0.0795,0.285,0.1088,0.0521,0.0662
USER_298,2021,3,8365.45,4,St. Patrick's Day; Holi,2,652.18,767.68,716.72,781.79,575.63,2016.31,875.77,490.15,456.42,7332.65,1032.8,0.078,0.0918,0.0857,0.0935,0.0688,0.241,0.1047,0.0586,0.0546
USER_305,2021,3,8724.13,4,St. Patrick's Day; Holi,2,640.76,987.08,717.44,771.87,650.47,1942.5,960.27,481.69,570.38,7722.46,1001.67,0.0734,0.1131,0.0822,0.0885,0.0746,0.2227,0.1101,0.0552,0.0654
USER_316,2021,3,8193.35,4,St. Patrick's Day; Holi,2,645.66,859.53,705.52,601.06,548.85,1896.09,1103.28,325.26,415.51,7100.76,1092.59,0.0788,0.1049,0.0861,0.0734,0.067,0.2314,0.1347,0.0397,0.0507
USER_330,2021,3,9843.72,5,St. Patrick's Day; Holi,2,830.14,1130.82,918.65,846.43,808.78,2390.04,1063.47,446.97,595.12,9030.42,813.3,0.0843,0.1149,0.0933,0.086,0.0822,0.2428,0.108,0.0454,0.0605
USER_332,2021,3,5494.97,3,St. Patrick's Day; Holi,2,490.12,617.3,559.71,489.5,362.1,1353.05,681.15,216.57,382.38,5151.88,343.09,0.0892,0.1123,0.1019,0.0891,0.0659,0.2462,0.124,0.0394,0.0696
USER_347,2021,3,12683.28,5,St. Patrick's Day; Holi,2,921.54,1504.82,985.25,1049.03,881.15,3237.1,1207.44,606.91,759.06,11152.3,1530.98,0.0727,0.1186,0.0777,0.0827,0.0695,0.2552,0.0952,0.0479,0.0598
USER_350,2021,3,2889.31,1,St. Patrick's Day; Holi,2,221.48,344.83,360.25,209.07,209.06,806.88,394.79,140.87,157.8,2845.03,44.28,0.0767,0.1193,0.1247,0.0724,0.0724,0.2793,0.1366,0.0488,0.0546
USER_352,2021,3,4854.76,2,St. Patrick's Day; Holi,2,457.64,718.52,541.02,427.3,301.81,1149.88,584.59,213.75,233.61,4628.12,226.64,0.0943,0.148,0.1114,0.088,0.0622,0.2369,0.1204,0.044,0.0481
USER_369,2021,3,6912.6,3,St. Patrick's Day; Holi,2,648.94,1013.0,730.97,546.53,548.96,1797.05,1019.31,357.27,434.95,7096.98,-184.38,0.0939,0.1465,0.1057,0.0791,0.0794,0.26,0.1475,0.0517,0.0629
USER_371,2021,3,3651.16,2,St. Patrick's Day; Holi,2,278.41,524.45,442.97,256.53,307.53,1067.41,451.74,213.38,263.17,3805.59,-154.43,0.0763,0.1436,0.1213,0.0703,0.0842,0.2923,0.1237,0.0584,0.0721
USER_379,2021,3,7010.77,3,St. Patrick's Day; Holi,2,624.41,704.55,709.6,437.89,532.65,2088.93,993.64,377.43,436.62,6905.72,105.05,0.0891,0.1005,0.1012,0.0625,0.076,0.298,0.1417,0.0538,0.0623
USER_403,2021,3,1861.12,1,St. Patrick's Day; Holi,2,131.61,235.81,189.01,132.38,120.67,495.83,206.33,108.45,127.98,1748.07,113.05,0.0707,0.1267,0.1016,0.0711,0.0648,0.2664,0.1109,0.0583,0.0688
USER_407,2021,3,3564.61,2,St. Patrick's Day; Holi,2,322.92,420.39,316.17,236.19,274.85,1007.52,445.33,136.19,188.99,3348.55,216.06,0.0906,0.1179,0.0887,0.0663,0.0771,0.2826,0.1249,0.0382,0.053
USER_414,2021,3,5556.91,3,St. Patrick's Day; Holi,2,400.81,691.59,578.09,404.74,483.39,1141.4,626.59,213.81,304.88,4845.3,711.61,0.0721,0.1245,0.104,0.0728,0.087,0.2054,0.1128,0.0385,0.0549
